CCN0,https://github.com/Cannacoin-Project/Cannacoin,,c
CDN0,https://github.com/Canada-eCoin/Canada-eCoin-qt,,c
CF0,https://github.com/Californium/Californium,,c
CHAN0,https://github.com/chancoin-core/chancoin,,c
CHC0,https://github.com/chaincoin/chaincoin,,c
CHEAP0,https://github.com/cheapandcloud/chain,,c
CHESS0,https://github.com/coinforchess/chesscoin,,c
CHIPS0,https://github.com/DeckerSU/chips3/,,c
CHX0,https://github.com/Chainium/Chainium,,etc
CJ0,https://github.com/cryptojacks/CryptoJacks,,c
CLAM0,https://github.com/dooglus/clams,,c
CLO0,https://github.com/EthereumCommonwealth/go-callisto,,go
CLOAK0,https://github.com/CloakProject/CloakCoin,,c
CLUB0,https://github.com/BitClubDev/ClubCoin,,c
CMPCO0,https://github.com/campuscoindev/CampusCoin-Source,,c
CMT0,https://github.com/CyberMiles/travis,,go
CNET0,https://github.com/ContractNetLabs/go-ContractNet,,go
CNNC0,https://github.com/cannationproject/cannation,,c
CNX0,https://github.com/Cryptonex/source,,cpp
COLX0,https://github.com/ColossusCoinXT/ColossusCoinXT/,,c
CON0,https://github.com/cryptotech/PayCon,,c
CPN0,https://github.com/compucoin/compucoin,,c
CPX0,https://github.com/APEX-Network/APEX-Blockchain-Core,,etc
CRC0,https://github.com/crowdcoinChain/Crowdcoin,,c
CRE0,https://github.com/Cybereits/token-service,,js
CREA0,https://github.com/creativechain/platform-core,,js
CREVA0,https://github.com/crevacoin/creva,,c
CRM0,https://github.com/creamcoin/CREAM-cryptocurrency,,c
CROP0,https://github.com/Cropdev/CropDev,,c
CRW0,https://github.com/Crowndev/crown-core,,c
CS0,https://github.com/CREDITSCOM/CSNode,,cpp
CSC0,https://github.com/casinocoin/casinocoin,,c
CTO0,https://github.com/crypto-official/crypto,,c
CURE0,https://github.com/cygnusxi/CurecoinSource,,c
CXT0,https://github.com/coinonat/CoinonatX,,c
CYDER0,https://github.com/cyderenergy/cyder,,c
DASC0,https://github.com/techsolutions-ltd/dascoin-blockchain,,c
DASH0,https://github.com/dashpay/dash,,c
DAY0,https://github.com/chronologic/chronos,,js
DBIX0,https://github.com/dubaicoin-dbix/go-dubaicoin,,go
DBTC0,https://github.com/Debitcoin/debitcoin,,c
DCR0,https://github.com/decred/dcrd,,go
DEM0,https://github.com/emarkproject/eMark,,c
DERO0,https://github.com/deroproject/derosuite,,go
DEUS0,https://github.com/deuscoin-org/deuscoin-core,,c
DEV0,https://github.com/Deviantcoin/Source,,c
DGB0,https://github.com/digibyte/digibyte,,cpp
DGC0,https://github.com/lomtax/digitalcoin,,c
DIME0,https://github.com/dime-coin/dimecoin,,c
DIVX0,https://github.com/Divicoin/Divi,,c
DLC0,https://github.com/dollarcoins/source,,c
DMB0,https://github.com/DMBcryptocurrency/dmb,,c
DMD0,https://github.com/DMDcoin/Diamond,,c
DNR0,https://github.com/carsenk/denarius,,c
DOGE0,https://github.com/dogecoin/dogecoin,,cpp
DOLLAR0,https://github.com/DOLLAR-ONLINE/DOLLAR,,c
DON0,https://github.com/donationcoin-project/donationcoin,,c
DP0,https://github.com/DigitalPrice/DigitalPrice,,c
DRXNE0,https://github.com/droxdev/Drox,,c
DSH0,https://github.com/papaLazzarou/dashcoin,,c
DUO0,https://github.com/marcetin/parallelcoin,,c
DYN0,https://github.com/duality-solutions/Dynamic,,c
EAG0,https://github.com/eacoin-project/eacore,,c
EBST0,https://github.com/eBoostCrypto/eBoost,,c
EBTC0,https://github.com/eBTCCommunityTrustToken/eBTC,,js
ECA0,https://github.com/Electra-project/electra,,c
ECN0,https://github.com/ecoinclub/ecoin,,c
EDRC0,https://github.com/EDRCoin/EDRcoin-src,,c
EFL0,https://github.com/Electronic-Gulden-Foundation/egulden,,c
EGC0,https://github.com/EverGreenCoinDev/EverGreenCoin/,,c
EGG0,https://github.com/eastercoindev/eggcoin,,c
ELA0,https://github.com/elastos/Elastos.ELA,,go
ELE0,https://github.com/elementrem/go-elementrem,,go
ELF0,https://github.com/AElfProject/AElf,,c#
ELLA0,https://github.com/ellaism/go-ellaism,,go
EMB0,https://github.com/EmberCoin/Ember/,,c
EMC0,https://github.com/emercoin/emercoin,,cpp
EMC20,https://github.com/emc2foundation/einsteinium,,c
EMD0,https://github.com/crypto-currency/Emerald,,c
ENG0,https://github.com/enigmampc/enigma-core,,Rust
ENRG0,https://github.com/EnergyCoinProject/energycoin,,c
ENT0,https://github.com/eternity-group/eternity,,c
EQT0,https://github.com/equitrader/Equitrade,,c
ERA0,https://github.com/cryptofun/blas,,c
ERC0,https://github.com/LIMXTEC/Europecoin-V3,,c
ERC200,https://github.com/Belance/tokenbase,,python
ERY0,https://github.com/Eryllium/project,,c
ESP0,https://github.com/cryptocoderz/espers,,c
ETC0,https://github.com/ethereumproject/go-ethereum,,go
ETH0,https://github.com/ethereum/go-ethereum,,go
ETN0,https://github.com/electroneum/electroneum,,cpp
ETP0,https://github.com/mvs-org/metaverse,,cpp
ETZ0,https://github.com/etherzero-org/go-etherzero,,go
EVIL0,https://github.com/coins4lunch/EvilCoin,,c
EXCL0,https://github.com/exclfork/ExclusiveCoin,,c
EXP0,https://github.com/expanse-org/go-expanse,,go
FANS0,https://github.com/FootyCash/FootyCashV2,,c
FCN0,https://github.com/amphibia/fantomcoin,,c
FCT0,https://github.com/FactomProject/factomd,,go
FGC0,https://github.com/FantasyGold/FantasyGold-Core,,c
FJC0,https://github.com/fujicoin/fujicoin,,c
FLASH0,https://github.com/flash-coin/flash-fullnode,,c
FLO0,https://github.com/floblockchain/flo,,c
FLT0,https://github.com/ofeefee/fluttercoin,,c
FND0,https://github.com/FundRequest/platform,,java
FOR0,https://github.com/forceunited/force,,c
FRC0,https://github.com/freicoin/freicoin,,c
FRGC0,https://github.com/fargocoin/fargocoind,,c
FSN0,https://github.com/FUSIONFoundation/go-fusion-test,,go
FST0,https://github.com/fastcoinproject/fastcoin/,,c
FTC0,https://github.com/FeatherCoin/Feathercoin,,cpp
FTO0,https://github.com/futuro-coin/Futuro,,c
FUNK0,https://github.com/The-Cypherfunks/The-Cypherfunks,,c
GAIN0,https://github.com/ugain1/UGAIN-SRC,,c
GAM0,https://github.com/collincrypto/gambitcrypto,,c
GAME0,https://github.com/gamecredits-project/GameCredits,,cpp
GAP0,https://github.com/gapcoin/gapcoin,,c
GB0,https://github.com/goldblockscoin/goldblocks,,c
GBX0,https://github.com/gobytecoin/gobyte/,,c
GBYTE0,https://github.com/byteball/byteballcore,,js
GCC0,https://github.com/TheGCCcoin/TheGCCcoin-source-code,,c
GDC0,https://github.com/GrandcoinGDC/Grandcoin,,c
GEERT0,https://github.com/GeertAltCoin/Geertcoin,,c
GEN0,https://github.com/daostack/arc,,js
GIN0,https://github.com/GIN-coin/gincoin-core,,c
GLC0,https://github.com/cryptoparts/Globalcoin,,c
GLD0,https://github.com/goldcoin/goldcoin,,c
GLS0,https://github.com/bretskiejr/glasscoin,,c
GLT0,https://github.com/globaltoken/globaltoken,,c
GOLOS0,https://github.com/GolosChain/golos,,c
GOT0,https://github.com/gonetwork-project/gonetwork-framework,,js
GPL0,https://github.com/scificrypto/Gold-Pressed-Latinum,,c
GRC0,https://github.com/gridcoin-community/Gridcoin-Research,,c
GRFT0,https://github.com/graft-project/GraftNetwork,,c
GRIM0,https://github.com/GrimReaperCoins/GRIM,,c
GRLC0,https://github.com/GarlicoinOrg/Garlicoin,,c
GRN0,https://github.com/chrysophylax69/granite,,c
GRS0,https://github.com/Groestlcoin/groestlcoin,,cpp
GRWI0,https://github.com/growersintl/growers,,c
GSC0,https://github.com/gscsocial/gsc-core,,java
GSR0,https://github.com/geysercoin/geysercoin,,c
GTC0,https://github.com/gtccoins/gtccoin,,c
GUN0,https://github.com/guncoin/guncoin,,c
GVT0,https://github.com/GenesisVision/core,,c#
HAL0,https://github.com/ghostlander/Halcyon,,c
HALLO0,https://github.com/hesdeadjim/HalloweenCoinFinal,,c
HBN0,https://github.com/Crypto-Expert/HoboNickels,,c
HC0,https://github.com/HarvestMasternodecoin/Harvestcoin,,c
HIGH0,https://github.com/highgainqubit/highgain,,c
HNC0,https://github.com/huncoin/huncoin,,c
HODL0,https://github.com/HOdlcoin/HOdlcoin,,c
HOLD0,https://github.com/InterstellarHoldings/StellarHoldings,,c
HONEY0,https://github.com/cryptofun/honey/,,c
HORSE0,https://github.com/ethorse/ethorse-core,,js
HOT0,https://github.com/holochain/holochain-proto,,go
HPC0,https://github.com/happycoinmaster/Happycoin,,c
HSR0,https://github.com/HcashOrg/hcashd,,go
HTML0,https://github.com/HTMLCOIN/HTMLCOIN,,cpp
HUC0,https://github.com/chronokings/huntercoin,,c
HUSH0,https://github.com/MyHush/hush,,c
HVCO0,https://github.com/highvoltagecoin/highvoltagecoin,,c
HWC0,https://github.com/hollywoodcoin-project/HollyWoodCoin,,c
HXX0,https://github.com/hexxcointakeover/hexxcoin,,c
HYP0,https://github.com/hyperstake/HyperStake,,c
HYPER0,https://github.com/CryptoDatabase/hyper,,c
I0C0,https://github.com/domob1812/i0coin,,c
IBANK0,https://github.com/ibankgroup/Ibank,,c
IC0,https://github.com/ignitioncoin/ignitioncoin,,c
ICON0,https://github.com/iconictoken/iconic,,c
IFC0,https://github.com/infinitecoin/infinitecoin,,c
IFLT0,https://github.com/inflationcoin/inflationcoin,,c
IIC0,https://github.com/iichain/iichain-core,,go
IMS0,https://github.com/independentmoneysystem/IMSCoin,,c
IMX0,https://github.com/Impactcoin/IMX/,,c
INFX0,https://github.com/chainworksindustries/influx/,,c
INK0,https://github.com/inklabsfoundation/inkchain,,go
INN0,https://github.com/innovacoin/innova,,c
INSN0,https://github.com/CryptoCoderz/INSN,,c
INSUR0,https://github.com/InsurChain/insur-core,,c
INT0,https://github.com/intfoundation/int,,js
IOC0,https://github.com/IOCoin/DIONS,,c
ION0,https://github.com/ionomy/ion,,c
IOP0,https://github.com/Internet-of-People/iop-core,,c
IOTX0,https://github.com/iotexproject/iotex-core,,go
IPC0,https://github.com/IPCChain/ipchain,,c
IRL0,https://github.com/IrishCoinProject/IrishCoin,,c
ISL0,https://github.com/islacoin/islacoin,,c
ITI0,https://github.com/sppl/iti,,c
ITNS0,https://github.com/valiant1x/intensecoin,,c
ITT0,https://github.com/IntelligentTrading/core,,python
ITZ0,https://github.com/projectinterzone/ITZ,,c
IXC0,https://github.com/ixcore/ixcoin,,c
J0,https://github.com/joincoin/joincoin,,c
JEW0,https://github.com/shekeltechnologies/JewNew,,c
JIN0,https://github.com/jincoin/jincoin-core,,c
JIYO0,https://github.com/jiyocoin/jiyo,,c
JS0,https://github.com/jschain/jschain,,js
KB30,https://github.com/B3-Coin/B3-CoinV2,,c
KEK0,https://github.com/Kekcoin-Core/Kekcoin-Core,,c
KEY0,https://github.com/bihu-id/icorefund,,go
KMD0,https://github.com/KomodoPlatform/komodo,,cpp
KOBO0,https://github.com/kobocoin/Kobocoin,,c
KORE0,https://github.com/Kore-Core/kore,,c
KRB0,https://github.com/seredat/karbowanec,,c
KRM0,https://github.com/Karma-blockchain/karma-core,,c
KRONE0,https://github.com/Kronecoin/Kronecoin,,c
KURT0,https://github.com/kurrentproject/Kurrent,,c
KUSH0,https://github.com/kushcoin-project/kushcoin,,c
LANA0,https://github.com/LanaCoin/lanacoin,,c
LBC0,https://github.com/lbryio/lbry,,python
LBTC0,https://github.com/litebitcoins/litebitcoin,,c
LBTC1,https://github.com/lbtcio/lbtc-core,,c
LCC0,https://github.com/litecoincash-project/litecoincash,,cpp
LCP0,https://github.com/Crypto-Currency/litecoinplus,,c
LEA0,https://github.com/leacoin/LeaCoin,,c
LEO0,https://github.com/Leocoin-project/LEOcoin,,c
LIGHT0,https://github.com/lightchainone/lightchain,,c
LINDA0,https://github.com/Lindacoin/Linda/,,c
LINX0,https://github.com/linX-project/linX,,c
LIR0,https://github.com/shogdite/letitride,,c
LMC0,https://github.com/lomocoin/lomocoin-qt,,c
LOG0,https://github.com/funkshelper/woodcore,,c
LOOM0,https://github.com/loomnetwork/go-loom,,go
LRN0,https://github.com/Loopring/protocol,,etc
LSK0,https://github.com/LiskHQ/lisk,,js
LTB0,https://github.com/Crypto-Currency/litebar,,c
LTC0,https://github.com/litecoin-project/litecoin,,c
LUX0,https://github.com/216k155/lux,,c
LVPS0,https://github.com/levoplus/Levoplus-Cryptocurrency-Source,,c
MAC0,https://github.com/machinecoin-project/machinecoin-core,,c
MAG0,https://github.com/magnetwork/mag,,c
MAGN0,https://github.com/magnetcoindev/MagnetCoin,,c
MAID0,https://github.com/maidsafe/safe_client_libs,,etc
MAN0,https://github.com/MatrixAINetwork/MatrixAIPOC_GO,,go
MAO0,https://github.com/mao-zedongx/mao-zedong/,,c
MARS0,https://github.com/marscoin/marscoin,,c
MAX0,https://github.com/Max-Coin/maxcoin,,c
MAZA0,https://github.com/MazaCoin/maza,,c
MCRN0,https://github.com/MacronCoin/Macron,,c
MEC0,https://github.com/LIMXTEC/Megacoin,,c
MED0,https://github.com/medibloc/go-medibloc,,go
MEDX0,https://github.com/medibloc/go-medibloc,,go
MEME0,https://github.com/pepeteam/pepecoin,,c
MET0,https://github.com/autonomoussoftware/metronome,,js
METAL0,https://github.com/Metalde/MetalCoin,,c
MLM0,https://github.com/Mktcoin-official/Mktcoin,,c
MNC0,https://github.com/mincoin/mincoin,,c
MNM0,https://github.com/antho281/MINEUM,,c
MNX0,https://github.com/minexcoin/minexcoin,,c
MOJO0,https://github.com/MOJOv3/mojocoin,,c
MONA0,https://github.com/monacoinproject/monacoin,,c
MONK0,https://github.com/MONKEYPROJECT/Monkey,,c
MOON0,https://github.com/mooncoincore/wallet,,c
MOT0,https://github.com/Olympus-Labs/olympus-protocol,,js
MRQ0,https://github.com/mrqcoin/mrq,,c
MSR0,https://github.com/masari-project/masari,,c
MST0,https://github.com/mustangcoin/mst-v3,,c
MTNC0,https://github.com/masternodecoin/masternodecoin,,c
MUE0,https://github.com/muecoin/MUECore,,c
MUSIC0,https://github.com/Musicoin/go-musicoin,,go
MXT0,https://github.com/martexcoin/martexcoin,,c
May-00,https://github.com/ZuluFourM1ke/TheresaMayCoin-v1.0.1.0,,c
NAMO0,https://github.com/namocoin/NamoCoin,,c
NANO0,https://github.com/nanocurrency/raiblocks,,cpp
NAS0,https://github.com/nebulasio/go-nebulas,,go
NAV0,https://github.com/NAVCoin/navcoin-core,,cpp
NCT0,https://github.com/polyswarm/polyswarm,,go
NEBL0,https://github.com/NeblioTeam/neblio,,cpp
NEO0,https://github.com/neo-project/neo,,c#
NET0,https://github.com/nimiq-network/core,,js
NETKO0,https://github.com/NetkoCoin/netko,,c
NEVA0,https://github.com/Nevacoin/nevacoin,,c
NKA0,https://github.com/madross/incakoin-new/,,c
NKN0,https://github.com/nknorg/nkn,,go
NLC20,https://github.com/NoLimitCoin/NoLimitCoin-Core,,c
NLX0,https://github.com/white92d15b7/GPU-Coin,,c
NMC0,https://github.com/namecoin/namecoin-core,,cpp
NMS0,https://github.com/numuscrypto/numuscore,,c
NOBL0,https://github.com/NobleCoinNOBL/noblecoin,,c
NOTE0,https://github.com/DNotesCoin/DNotes2.0/,,c
NRO0,https://github.com/neurocoin/neurocoin,,c
NTRN0,https://github.com/neutroncoin/neutron,,c
NUKO0,https://github.com/nekonium/go-nekonium,,go
NULS0,https://github.com/nuls-io/nuls,,java
NUMUS0,https://github.com/Numuscash/Numus,,c
NVC0,https://github.com/novacoin-project/novacoin,,c
NXS0,https://github.com/Nexusoft/Nexus,,cpp
NYAN0,https://github.com/Nyancoins/litecoin-nyan-fork,,c
NYC0,https://github.com/NewYorkCoin-NYC/nycoin,,c
OCC0,https://github.com/OctoinCoin/octoin,,c
ODN0,https://github.com/obsidianproject/Obsidian-StratisNode,,c#
OF0,https://github.com/ofproject/OFID,,go
OK0,https://github.com/okcashpro/okcash,,c
OMC0,https://github.com/Gladimor/Omicron-Investment-Platform,,c
OMNI0,https://github.com/OmniLayer/omnicore,,c
ONION0,https://github.com/deeponion/deeponion,,c
OOT0,https://github.com/Utrum/Utrum,,c
OPC0,https://github.com/rfo92/OPCoin,,c
ORB0,https://github.com/Orbitcoin/Orbitcoin,,c
ORE0,https://github.com/galactrum/galactrum,,c
OXY0,https://github.com/Oxycoin/oxy-node,,ts
PAI0,https://github.com/pchain-org/pchain-pub,,go
PAI1,https://github.com/projectpai/paicoin,,c
PAK0,https://github.com/pakcoin-project/pakcoin/,,c
PART0,https://github.com/particl/particl-core,,cpp
PASC0,https://github.com/PascalCoin/PascalCoin,,pascal
PCH0,https://github.com/PopchainOrg/PopChain,,c
PCOIN0,https://github.com/PCOIN/PIONEERCOIN,,c
PEX0,https://github.com/PosEx/Posex,,c
PHO0,https://github.com/photonproject/photon,,c
PHR0,https://github.com/phoreproject/Phore,,cpp
PHS0,https://github.com/VladK75/philosopherstone,,c
PIGGY0,https://github.com/piggycoin/newpiggycoin,,c
PINK0,https://github.com/Pink2Dev/Pink2,,c
PIRL0,https://github.com/pirl/pirl,,go
PIVX0,https://github.com/PIVX-Project/PIVX/,,c
PLACO0,https://github.com/TheCryptoServices/PlayerCoin,,c
PLAN0,https://github.com/plancoin/wallet,,c
PLNC0,https://github.com/plncoin/PLNcoin_Core,,c
PND0,https://github.com/DigitalPandacoin/pandacoin,,c
PNX0,https://github.com/phantomxdev/phantomx,,c
POA0,https://github.com/poanetwork/poa-explorer,,Elixir
POE0,https://github.com/poetapp/node,,ts
POLIS0,https://github.com/polispay/polis,,c
POP0,https://github.com/Pop-Currency-Foundation/PopularCoin,,c
POST0,https://github.com/PostCoinDevelopers/PostCoin/,,c
POT0,https://github.com/potcoin/Potcoin,,c
PPC0,https://github.com/peercoin/peercoin,,cpp
PPY0,https://github.com/PBSA/peerplays,,cpp
PROUD0,https://github.com/Gaycoins/GAYcoin-Online,,c
PTC0,https://github.com/FundacionPesetacoin/PesetacoinCore,,c
PURA0,https://github.com/puracore/pura,,c
PURE0,https://github.com/puredev321/pure,,c
PUT0,https://github.com/PutinCoinPUT/PutinCoin,,c
PWR0,https://github.com/PWRcoin/PWRcoin,,c
PXC0,https://github.com/ghostlander/Phoenixcoin,,c
PXC1,https://github.com/PixieCoinFoundation/PixieCoin,,go
PYLNT0,https://github.com/klenergy/pyloncoin,,c
PZM0,https://github.com/prizmspace/PrizmCore,,java
Q2C0,https://github.com/willowrose/QubitCoin,,c
QBC0,https://github.com/morinpa/QBC,,c
QBT0,https://github.com/scificrypto/CubitsV3,,c
QLC0,https://github.com/qlinkDev/QlinkDataNode,,c
QRL0,https://github.com/theQRL/QRL,,python
QTL0,https://github.com/quatloos/quatloo,,c
QTUM0,https://github.com/qtumproject/qtum/,,c
RADS0,https://github.com/RadiumCore/radium-0.11/,,c
RBT0,https://github.com/Rimbit-Project/rimbitj,,java
RC0,https://github.com/RussiaCoinDotInfo/RussiaCoin/,,c
RDD0,https://github.com/reddcoin-project/reddcoin,,c
RDN0,https://github.com/raiden-network/raiden/?fref=ts,,py
RED0,https://github.com/red/red,,etc
RED1,https://github.com/redcoinproject/redcoin,,c
REGA0,https://github.com/REGAcoin/REGA/,,c
REN0,https://github.com/republicprotocol/republic-go,,go
REP0,https://github.com/AugurProject/augur-core,,ts
RHOC0,https://github.com/rchain/rchain,,scala
RIC0,https://github.com/riecoin/riecoin,,c
RISE0,https://github.com/RiseVision/rise-node,,etc
RNS0,https://github.com/RenosCoin/RenosCoin/,,c
RNTB0,https://github.com/bitrent/Bitrent-Platform,,js
ROOFS0,https://github.com/roofsdev/roofs,,c
RUP0,https://github.com/rupeedigitalassets/RUPEE,,c
RUPX0,https://github.com/rupaya-project/rupaya,,c
RVN0,https://github.com/RavenProject/Ravencoin,,c
SAGA0,https://github.com/sagacrypto/SagaCoin,,c
SAK0,https://github.com/shark-git/sharkcoin,,c
SAN0,https://github.com/santiment/sanbase2,,Elixir
SBC0,https://github.com/sbccoin/sbccoin-source,,c
SBTC0,https://github.com/superbitcoin/SuperBitcoin,,c
SC0,https://github.com/NebulousLabs/Sia,,go
SCS0,https://github.com/scashml/scashcpp,,c
SEELE0,https://github.com/seeleteam/go-seele,,go
SEND0,https://github.com/SocialSend/SocialSend,,c
SEQ0,https://github.com/duality-solutions/Sequence,,c
SHA0,https://github.com/AltcoinsBeta/SHACoin-Dead,,c
SHIFT0,https://github.com/ShiftNrg/shift,,js
SHND0,https://github.com/stronghands/stronghands,,c
SIB0,https://github.com/ivansib/sibcoin/,,c
SIC0,https://github.com/SwisscoinTM/SwisscoinNode,,c
SKC0,https://github.com/skeincoin/skeincoin,,c
SKY0,https://github.com/skycoin/skycoin,,go
SLG0,https://github.com/Sterlingcoin/Sterlingcoin-1.6.1.1-Release,,c
SLR0,https://github.com/onsightit/solarcoin,,c
SLS0,https://github.com/saluscoin/SaluS,,cpp
SMART0,https://github.com/SmartCash/Core-Smart,,cpp
SMC0,https://github.com/psionin/smartcoin,,c
SMLY0,https://github.com/tutor-web/smileyCoin,,c
SMOKE0,https://github.com/smokenetwork/smoked,,c
SMT0,https://github.com/SmartMeshFoundation/Spectrum,,go
SNIP0,https://github.com/SnipToday/SnipCoin,,js
SNM0,https://github.com/sonm-io/core,,go
SNRG0,https://github.com/Grandpa-Jones/Synergy,,c
